ENSEMBL_ID,B,CD4T,CD8Tex,CD8T,DC,Fibroblasts,Monocytes,Neutrophil,NK,Treg,PRAD,STAD,KICH,SKCM,DLBC,THCA,ESCA,PAAD,LUAD,UVM,COADREAD,KIRC,OV,GBM,CESC,CHOL,LIHC,BRCA,MB,HNSC,MDSC,stem
ENSG00000168246,1.0,1.0,1.0,21.871923493727,1.0,1.0,1.0,50.8138102387819,1.0,1.0,1.0,33.2265319359161,1.0,1.0,12.7090426770849,20.9950300018351,1.0,1.0,1.0,22.2497661990566,49.7612135536714,1.0,82.9042958276179,1.0,1.0,1.0,1.0,29.0209386287713,1.0,1.0,13.4533426584953,24.2802388565639
ENSG00000174705,1.0,1.0,1.0,18.1415422841883,1.0,18.886643181646,41.5415268442493,1.0,31.5578004803183,38.5487757054986,1.0,13.6952881859876,1.0,24.8003428499388,11.8297774726167,25.1507471013548,1.0,1.0,1.0,37.7758715434599,22.3682460397944,1.0,26.2310973542901,25.1917920586986,1.0,1.0,1.0,25.2146450540448,62.6566686723856,1.0,12.5861181277557,22.4741812251654
ENSG00000113734,1.0,1.0,1.0,40.258573085603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0520830164247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.496288867228,34.5505292577773,1.0,1.0,1.0,30.8829120336072,1.0,1.0,13.7627117179381,29.2498072698654
ENSG00000170085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.9766168219313,1.0,1.0,9.64160226018574,1.0
ENSG00000175414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.83405791489667,1.0
ENSG00000113761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.573218353604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000213347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.6323768406095
ENSG00000169220,57.0379282827122,86.6574082711967,1.0,301.240657403358,1.0,1.0,63.8501701441349,1.0,58.0413909395027,62.7503510590796,1.0,13.6746700135054,1.0,85.4208705884866,10.759850043162,82.254666606101,43.1326725444367,46.4891132238669,48.7471319768545,48.0762685503938,43.4200986366207,30.5889957962694,49.9992053916439,1.0,1.0,38.0498561369383,1.0,47.2954649945898,62.8011596274197,64.0443488074952,9.57336519601914,48.5357325175195
ENSG00000131187,1.0,1.0,1.0,18.1985333917449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.5507733530805,1.0,1.0,10.7653190474272,1.0,27.8932857077374,1.0,1.0,35.3509514726954,1.0,1.0,11.1227565062317,1.0,1.0,22.8706940074627,27.8818640874539,23.8493551791665,1.0,32.4696826729682,14.3178984553243,40.7380836671565
ENSG00000131188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.4706412312151,1.0,1.0,1.0,1.0,27.2465924065104,1.0,1.0,41.1167123131278,1.0,1.0,59.9031541891841,1.0,1.0,21.5942284521082,1.0,23.7813135367104,1.0,1.0,8.53594316175042,49.7128218424373
ENSG00000146094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.048811392517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.7542921746035,1.0
ENSG00000146067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.9154734647447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.645205306239,1.0,134.170596228714,34.1045498130746,1.0,1.0,1.0,43.3256083895191,1.0,58.5211363634535,127.818183957923,39.2098967941419
ENSG00000145916,79.0420547194337,1.0,1.0,30.5040060392167,1.0,1.0,80.5287624397698,69.6152919426175,91.8974700613441,96.2203193561888,66.331853417548,43.7467503173689,41.1507147031221,61.2744062134978,140.809892641581,45.8208842223781,79.5358078293837,54.9591127056315,80.6897320452099,51.8878359778085,34.49645241651,39.1046604632654,41.6009416044073,39.616605449483,81.9734571720397,38.3918096039353,93.6943392973078,34.4677174407004,59.8918262856493,58.3603434972667,17.1030604947402,66.0720122820892
ENSG00000169131,1.0,1.0,1.0,17.6266109400499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.7342578946487,1.0,1.0,107.322410950976,26.5242514972905
ENSG00000178338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.8753111997631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000161021,1.0,1.0,1.0,49.7382638875936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.039962920858,1.0,31.8622059360082,1.0,1.0,1.0,1.0,1.0,14.1228627847523,1.0,1.0,1.0,25.9583438460113,1.0,1.0,1.0,37.6109317325863,1.0,30.9368680918966,69.1627210293155,54.6399536910892
ENSG00000131459,1.0,1.0,1.0,28.9242908416229,1.0,31.8289058929541,1.0,1.0,1.0,1.0,1.0,16.6312763248439,1.0,1.0,11.4915985478212,1.0,1.0,1.0,1.0,35.3793425686264,14.6133543207602,1.0,24.9192793326944,19.630255703932,1.0,1.0,11.409170156466,1.0,87.0168867525242,1.0,15.3097735750816,19.0479175900413
ENSG00000245060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0519576747756,1.0
ENSG00000196670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.4097336929168,40.8755182987464,42.3019210574607,1.0,1.0,1.0,32.9859865221312,1.0,1.0,1.0,1.0,1.0,36.9911217280227,1.0,1.0,1.0,29.8043937310886,1.0,1.0,14.8094471872394,28.4366010956263
ENSG00000146063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.5663579113744,1.0,1.0,1.0,1.0,1.0,1.0,24.5415467593818,1.0,1.0,1.0,41.6860951324179
ENSG00000183718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0654921826779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.9038296392063,24.3501952524833,1.0,1.0,1.0,1.0,1.0,1.0,9.57292780895466,45.917826479808
ENSG00000112685,1.0,1.0,1.0,41.0903693823801,1.0,1.0,1.0,65.9532779010432,1.0,1.0,1.0,11.612542957482,1.0,26.3000221724314,1.0,1.0,1.0,1.0,12.5728088727692,65.8527929208615,1.0,1.0,22.41880791046,27.1318113513862,1.0,1.0,83.1443797708444,45.1257167243262,1.0,26.1381005333942,11.8180562596364,22.2506471244168
ENSG00000137275,1.0,1.0,1.0,73.3868416556853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3726487020083,1.0,37.7461040314499,1.0,31.8133384549216,1.0,1.0,1.0,38.5105449803645,72.0860382616862,1.0,43.5914847789249,1.0,1.0,1.0,1.0,35.3429353908064,1.0,51.881830931305,94.0814900022701,41.3184905710474
ENSG00000145945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.6881212218199,1.0,1.0,10.6246997240159,1.0
ENSG00000124787,1.0,1.0,1.0,14.4040556163812,1.0,1.0,1.0,79.1202259606543,1.0,1.0,1.0,11.2932405522554,1.0,1.0,66.7031239202535,1.0,1.0,1.0,12.6584960464787,44.1464082395215,1.0,1.0,12.7478202889866,1.0,1.0,1.0,1.0,28.3413953503494,44.7037359628873,31.2486299855335,16.299454280857,27.5735981995946
ENSG00000145982,1.0,1.0,1.0,47.5649550707339,1.0,1.0,1.0,72.0951022498407,1.0,1.0,1.0,30.2162245125924,1.0,36.1663372546462,56.3960512668298,1.0,31.5437741617172,1.0,1.0,57.7256402656745,1.0,1.0,44.2177302060552,39.5746519362763,1.0,1.0,1.0,34.9237006782331,58.8676026513947,31.8477934838354,16.6198387221945,53.3456134137583
ENSG00000188428,1.0,1.0,1.0,63.8659321500073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.5943421989952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.3760304203762,1.0,1.0,1.0,1.0,26.6541813301181,1.0,34.4338998168439,9.8029805724828,54.7116531410692
ENSG00000224531,1.0,1.0,1.0,18.9355613593447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.3420204855927,1.0,1.0,1.0,1.0,1.0,1.0,22.2658368384691,1.0,1.0,10.1879067105391,44.0757541739965
ENSG00000095951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.3384273270284,95.3016335004816,43.9364409798803,1.0,1.0,1.0,38.3586083647511,71.8603487828344,1.0,1.0,43.6983212175436,1.0,1.0,65.101560179361,50.3141300840662,1.0,31.3848012787739,161.807219323614,36.5745792642981
ENSG00000112137,211.410159356164,11.6966760431088,1.0,29.351323470155,71.548636507494,1.0,61.8838701387183,173.046203168581,81.4647840544994,67.2330033951499,1.0,14.5003249792882,11.2569146691744,38.3051623818801,109.325761515276,35.1576030591421,1.0,1.0,69.4771889241411,171.122449073998,65.5717319559488,76.9011895201858,22.0190763552535,68.5462284654856,15.4525731192645,1.0,16.8111953382659,102.02205213111,147.291650098643,32.4692562184376,105.157832607411,69.5711407671632
ENSG00000145990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.7323090619085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0231201390869
ENSG00000137198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.5771636668055,17.5143665061821,1.0,1.0,1.0,1.0,1.0,30.645298477528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.078943418241,1.0
ENSG00000137414,1.0,1.0,1.0,14.1931330731202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.4643847629883,82.7434006123896,40.1974135646879,13.3612448891905,32.1005327813708,1.0,1.0,59.0526366729555,29.6391036081189,1.0,1.0,61.1544676576967,42.5061464215,1.0,60.6586802540872,26.2320852274623,32.2528691828185,1.0,1.0,147.313997813163,23.3662936720896
ENSG00000165097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.5281199380071,1.0,21.2677235071864,1.0,1.0
ENSG00000145996,1.0,143.173025286147,50.6620542399432,33.8357042750444,100.090015942358,53.9930757674309,34.0616590649649,55.2149512122445,37.0846944244162,39.2841316935215,1.0,13.5595488699489,1.0,27.9941892538531,48.2491851252394,63.5502935555909,1.0,1.0,1.0,55.5539032671841,64.112718305614,50.6765273802569,16.7468069527545,25.8972541623018,49.6589336353653,1.0,1.0,39.8056841155916,44.7088469491569,29.3876887210621,18.9305566449918,35.5419956415368
ENSG00000272168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.03412721618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.9202780390555,1.0,1.0,1.0
ENSG00000112294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.5243750609008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.7617440237249,1.0,1.0,22.2582626654245,1.0,1.0,1.0,12.1147068176335,1.0
ENSG00000124508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.4185237630462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.5480452260758,9.63282460425869,1.0
ENSG00000026950,126.474577490539,82.9603603963214,50.4081133382437,176.575900849961,71.6863413001522,1.0,43.4380716211453,51.1033206871784,70.4931685899381,54.7364129421877,1.0,66.8345674187119,1.0,40.8659534649557,1.0,53.1411999491707,1.0,46.1928493809872,1.0,63.65136808224,1.0,59.7522853179393,58.7890371005758,59.3504539409417,1.0,1.0,82.653938413434,100.226254691244,64.9218479942477,37.6034016495088,9.69387652920907,29.4323545834916
ENSG00000111801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.2668443031575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.7101462609526,9.34535637264763,1.0
ENSG00000228223,1.0,1.0,1.0,42.7901212984775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.2040936464366,1.0,22.9655079834157,10.0197150370448,24.0658186085756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.9722528169073,1.0,1.0,25.8400709102284,1.0,1.0,1.0,9.86821724191284,25.0804763578255
ENSG00000182952,54.7286436268305,1.0,67.1811626052389,49.9063347038274,67.2756721540958,30.3468593731141,81.7508061932104,1.0,77.9054744568988,61.7862491667172,1.0,15.4103148163978,1.0,25.4521199587111,10.7585511231561,70.0054662752695,32.4572733940171,1.0,14.681385402288,72.711854375789,66.918467398398,1.0,1.0,30.6485746088068,1.0,1.0,87.2328499260861,76.3109516804257,61.5516683450821,25.9298911377267,16.1919279957506,29.3335494090404
ENSG00000096654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0381384152007,1.0
ENSG00000198315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.077341922139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.4175933480791,1.0,1.0,1.0,1.0,1.0,1.0,12.6062555495486,41.9101303287531
ENSG00000137185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.4187395565273
ENSG00000204576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.7969031411508,17.9051625503225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000137343,1.0,1.0,1.0,21.7202587342585,1.0,46.1200423245449,1.0,56.0743230499683,1.0,1.0,1.0,27.8152257330979,1.0,34.7077256648206,10.3816662656135,42.3746186078553,36.0671750070648,1.0,14.6293010417979,74.3998254653483,1.0,1.0,62.9412541476043,19.8931834130821,1.0,1.0,50.3055762832074,37.7657665354447,53.8180014405165,30.4339807476129,18.8932516073018,30.8442638333204
ENSG00000204564,1.0,1.0,1.0,47.9076202610138,1.0,69.5185939740361,1.0,41.9770211780449,1.0,1.0,1.0,60.5408083441745,28.7353178389014,56.0646197220611,1.0,1.0,34.0816359838298,1.0,65.8351064825484,41.9305599841,24.7068053192612,1.0,108.199038476925,43.83922093667,1.0,1.0,1.0,35.4974331716993,47.194474420699,40.5238249880111,34.012564629938,32.5341162244342
ENSG00000137404,1.0,1.0,1.0,14.0040546745574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.5819521817639,1.0,32.2501763098287,1.0,1.0,24.0139139460192,1.0,1.0,45.9267117520952,35.6114815836814,1.0,48.7519407757827,1.0,1.0,1.0,1.0,1.0,1.0,26.4373596221953,113.685718400495,29.722745243119
ENSG00000137337,1.0,1.0,1.0,12.3681878948442,1.0,1.0,1.0,60.4581529754836,1.0,1.0,1.0,29.0205463328032,1.0,27.5492715619945,1.0,1.0,1.0,1.0,1.0,41.0847251291084,40.0714120021008,1.0,48.2710830399865,23.5556789188437,1.0,1.0,61.1486959309414,1.0,1.0,38.092400134737,13.5675447896201,23.1070669833258
ENSG00000137411,1.0,1.0,1.0,12.2356445748741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.1592050797431,1.0,1.0,1.0,1.0,1.0,1.0,12.4372856729528,21.6281415383976
ENSG00000204536,1.0,1.0,1.0,25.760763980259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.6525834464687,1.0,48.8676517885747,62.1785561218129,1.0,1.0,58.394783275801,1.0,59.9646948397237,1.0,1.0,153.555434794462,1.0,1.0,1.0,1.0,29.7810047628944,1.0,51.7217939440782,13.5704344618276,32.6140348641066
ENSG00000204444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.8605555131147,1.0,1.0,1.0,1.0,1.0
ENSG00000204439,1.0,1.0,1.0,43.2629574312815,1.0,43.1131516565958,1.0,46.0484355469919,1.0,1.0,1.0,36.3997867802575,56.9873045449422,42.0621890466647,14.7220124675341,35.6046832750221,52.8634986543146,42.0603711847138,73.3852374920991,72.3173403512785,27.2937345458141,55.0638904616998,43.324445172493,53.386608627805,64.7853824306335,65.3218267643853,105.793114877705,39.1730089773233,55.0285013920254,37.1777569018415,13.0362663277243,56.6015315949703
ENSG00000204348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.6527074636181,1.0,1.0,1.0,38.7720473299053
ENSG00000221988,1.0,1.0,1.0,12.8702553138323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0631896808845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.2794942631913,1.0,1.0,1.0,1.0,1.0,1.0,10.2297052072984,1.0
ENSG00000204228,1.0,1.0,1.0,97.9543709929576,1.0,1.0,1.0,1.0,1.0,1.0,49.3747233137601,12.345243016637,23.3040260862688,52.2240399564314,1.0,1.0,25.1691810013977,37.7081964826522,24.8176797728454,1.0,1.0,25.9307650288372,34.5433163702842,1.0,1.0,1.0,55.4610876818415,33.5113964001687,1.0,30.470284765865,13.0962542124833,121.610011001919
ENSG00000223501,44.947950829155,1.0,1.0,64.7082355785289,1.0,69.8042623845501,63.3553656733102,51.217075762528,59.8611329207877,52.6071358900624,1.0,28.0337337307142,1.0,30.3332237686174,77.7178036288443,35.8251847081272,37.4273709086669,40.6430297603439,1.0,92.4454525143574,1.0,1.0,47.6199837398767,26.9248832124132,78.6150430895467,52.305565820737,34.6698171099645,39.4027608827391,42.1183287118003,26.2921601687634,14.8577242948382,37.6762892223198
ENSG00000235863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.4431036696111,1.0,1.0,1.0,1.0
ENSG00000197283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.8472064219622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000064999,1.0,1.0,1.0,42.627515848146,1.0,1.0,83.7582309566909,1.0,67.6100637670198,63.1032807104713,1.0,30.7240880481901,1.0,30.4555313615809,1.0,1.0,1.0,1.0,1.0,38.4320822179786,48.5937984907242,1.0,35.7301396992611,38.8734405712532,1.0,1.0,1.0,30.2079326660197,1.0,35.0147338696013,53.2850248773656,34.9591879692966
ENSG00000065029,1.0,1.0,1.0,12.0903750946304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.4752074131682,1.0,33.1187346265148,1.0,79.8332573046767,1.0,1.0,1.0,49.495088588524,1.0,1.0,1.0,27.9630636334297,1.0,1.0,1.0,35.3914261273226,1.0,30.6587983057923,16.0054028073007,27.884897019816
ENSG00000023892,77.2726642481469,65.5372661609875,35.2128377021159,95.7506171559796,1.0,1.0,51.9396687416609,39.6522282987484,44.5236076584702,57.6680104928088,1.0,1.0,1.0,1.0,1.0,1.0,33.2626362478542,1.0,1.0,58.5292866421518,1.0,1.0,12.2008451462025,1.0,1.0,1.0,12.3971700269462,1.0,13.0748256517046,27.8523261780317,102.994925983455,54.5297215991923
ENSG00000096070,1.0,1.0,1.0,26.0155947273221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3214691664515,1.0,1.0,1.0,31.9453143700765,1.0,1.0,1.0,33.6414325920559,1.0,1.0,29.8340446182054,25.830578001361,1.0,1.0,56.6730904841789,44.7352753417262,1.0,37.1308538760342,35.2861489114225,42.9270578701424
ENSG00000065491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.4812745160855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.5838431530435
ENSG00000137200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.4940498687849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.8296663350441
ENSG00000001167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.4844884116679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.2068104196991,35.3350450745898,1.0,1.0,34.2972935578139,28.2942471724458,1.0,29.1647020003134,1.0,40.9915643665189
ENSG00000137166,1.0,1.0,1.0,17.597292253652,1.0,1.0,1.0,102.661299516346,1.0,1.0,1.0,32.3449845981607,1.0,24.8902514399111,10.4448542567877,27.1651439585685,1.0,1.0,1.0,44.5312080665011,1.0,1.0,45.9516509107225,47.7197673281616,1.0,1.0,1.0,17.8798081064123,1.0,1.0,13.8790156589716,45.1561604143813
ENSG00000112561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.1742452617396,1.0,1.0,1.0,1.0
ENSG00000164663,1.0,1.0,1.0,36.8668674761536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.963503486826,1.0,23.9434715063504,9.73628889054954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.9061468601981,1.0,1.0,18.76977621073,1.0,1.0,1.0,10.9845836170252,1.0
ENSG00000124641,1.0,1.0,1.0,25.4831069808184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.3512798972844,1.0,1.0,1.0,1.0,1.0,35.5403035345059,1.0,1.0,43.2958725760862,24.6396472688219,1.0,1.0,1.0,1.0,1.0,21.6690576716833,13.4137998948377,22.2166839012242
ENSG00000188112,49.533721670859,1.0,1.0,61.427378524693,1.0,1.0,1.0,21.3544465128217,1.0,1.0,1.0,69.2937580082748,1.0,47.4802955434513,13.6704370490035,63.8738679296272,41.2227723965992,24.8023430188076,1.0,23.2543540242986,25.2799573035873,1.0,106.44172097524,33.8194101007763,61.2897966606101,22.3136344353109,1.0,31.9336376297203,16.0362684581893,42.362431668707,18.2810101063897,27.674767048751
ENSG00000124496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.959214060809,1.0,1.0,1.0,13.3398426373725,1.0,1.0,1.0,18.1596667898584,1.0,1.0,1.0,1.0,1.0,31.4516417292707,1.0,21.2124156182585
ENSG00000124587,1.0,1.0,1.0,41.7703553118738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.4171709832531,23.1132887654137,1.0,1.0,11.1448895946495,81.5416232265514
ENSG00000044090,1.0,1.0,1.0,12.7641176943532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.3127611334855,1.0,18.5740585884225,1.0,70.6938975224054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.7550000757035,1.0,23.7580425250556,11.3861613756879,37.1935671378344
ENSG00000137171,1.0,1.0,1.0,14.5073114710087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.2760762875967,1.0,47.8127686221935,1.0,28.8854438305381,1.0,1.0,51.5980953069842,1.0,1.0,26.4935182386515,1.0,1.0,46.9642700980675,27.4367177181229,1.0,48.042874730968,10.712620586629,42.8388339943579
ENSG00000112659,1.0,1.0,1.0,37.7770085729143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.1877999411167,37.3626769578016,50.2777365060674,1.0,1.0,1.0,33.641627459546,1.0,1.0,1.0,20.7596440661332,1.0,1.0,1.0,28.7890250480999,1.0,27.384552056878,10.0920666983538,27.2193014987103
ENSG00000171467,1.0,1.0,1.0,25.2981470300518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.3800320221848,1.0,1.0,1.0,58.3854679932821,1.0,1.0,26.7196497990425,24.7554302016011,1.0,1.0,34.2758840578501,24.6925183153853,1.0,1.0,58.5167310896094,41.8719751525794
ENSG00000124574,1.0,1.0,1.0,39.437836346528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.7566401796891,1.0,20.4103385689442,1.0,90.5696511401915,1.0,1.0,1.0,28.2603275062473,1.0,1.0,1.0,22.330455231209,1.0,1.0,1.0,53.124684079657,1.0,20.3882781454999,8.81189963362151,18.5313911397963
ENSG00000137221,1.0,1.0,1.0,35.5370162532766,1.0,72.9943978704325,1.0,93.1056665760896,1.0,1.0,1.0,35.072886058257,1.0,36.8267080364344,1.0,36.7233533827925,53.1033273923221,69.1990556122946,71.1521098006787,44.3261127638052,55.4173630654272,1.0,102.725326325805,33.2210530702223,1.0,73.8618439025741,1.0,33.8335230698043,1.0,38.4937360869524,12.6716348924364,35.7905081999921
