,Cancer,predicted_label,ITH,MCE,Scent,B,CD4T,CD8Tex,CD8T,DC,Fibroblasts,Monocytes,Neutrophil,NK,Treg,PRAD,STAD,KICH,SKCM,DLBC,THCA,ESCA,PAAD,LUAD,UVM,COADREAD,KIRC,OV,GBM,CESC,CHOL,LIHC,BRCA,MB,HNSC,MDSC,stem
TCGA-CI-6622-01,COADREAD,iPCSC,1.70955419576609,0.869870227523712,0.966311226899988,0.0,0.0,0.0,0.0049338839400412,0.0,0.0,0.370173278208927,0.0,0.0,0.0,0.0,0.0337363678511219,0.0,0.0003170705127425,0.0162509750560814,0.0,0.0,0.113575498591321,0.054526309260258,0.0107420356506724,0.0,0.0066319434554132,0.0148589999114377,0.0,0.0219722635608445,0.0,0.0507326731397434,0.0838947356690812,0.0,0.0852406127417346,0.0433753919517335,0.0890379604988459
TCGA-CI-6623-01,COADREAD,ECSC,1.62964799279076,0.871346710611914,0.966835872019045,0.0082381059053706,0.0,0.0,0.0,0.0,0.0313231007538875,0.268924203045619,0.0,0.0,0.0,0.0,0.0144697502253432,0.0,0.0,0.0172988559486173,0.0,0.0,0.0953307668381177,0.0729751458993794,0.0477733739703427,0.0,0.0,0.0214985968152809,0.000295198935688,0.0288735299151282,0.0,0.0370615345387696,0.0898925370299012,0.0,0.105829202200913,0.0338353654557664,0.126380732521876
TCGA-CI-6624-01,COADREAD,ECSC,1.53191310120123,0.867081799945914,0.964538187029251,0.0,0.0,0.0,0.0341381321499374,0.0,0.0096295403140051,0.308001021319081,0.0,0.0,0.0,0.0,0.0324525372473728,0.0,0.0260306946992831,0.0279799478420683,0.0229199888238491,0.0,0.14271863982791,0.0421907742593218,0.0350805808740161,0.0,0.004104317590562,0.0235125621180645,0.0,0.0247125077210565,0.0,0.0500471338280558,0.0607052171906732,0.0,0.0730446499358428,0.0609965571045267,0.0217351971543735
TCGA-CL-4957-01,COADREAD,ECSC,1.53093766739611,0.871481510760129,0.966766508568073,0.012267671935032,0.0,0.0,0.0,0.0,0.0,0.215964529528404,0.0,0.111228924550238,0.0,0.0,0.0325508159714178,0.0,0.0,0.030148672766331,0.000233036348268,0.0063298170312529,0.0825065266439882,0.0469004882478822,0.0370269691336114,0.0,0.0,0.0433797977042943,0.0,0.0391058178088225,0.0,0.0517554446695986,0.0705961184173709,0.0,0.0824523490942256,0.0509080516535538,0.0866449684957086
TCGA-CL-5917-01,COADREAD,ECSC,1.506506970906,0.869173945477709,0.965953872307692,0.0,0.0,0.0,0.0034280538889579,0.0,0.0110095706190106,0.328779410410583,0.0,0.0,0.0,0.0,0.0400516002367713,0.0,0.014965868445094,0.0120358946623744,0.0138417597706956,0.0,0.125648053875955,0.0545898514914364,0.035668847731354,0.0,0.0,0.047285356125404,0.0,0.0274458174811253,0.0,0.0449362011180614,0.0483144813750726,0.0,0.0783488239083275,0.0357293448771379,0.0779210639826388
TCGA-CL-5918-01,COADREAD,ECSC,1.74058871013941,0.869134984509698,0.965815562624477,0.0,0.0,0.0,0.0,0.0,0.0,0.209616870906072,0.0,0.0,0.0,0.0,0.0249283451829442,0.0,0.0,0.0396940120447728,0.0,0.0048895405008831,0.134007638154971,0.0338296565463973,0.0212224662743705,0.0,0.0,0.0297058218944101,0.0049467193801246,0.0189303841022116,0.0071328563139047,0.0344865525751455,0.13144506932332,0.0,0.119941141028186,0.0547480610385952,0.130474864733691
TCGA-DC-4745-01,COADREAD,iPCSC,1.59249519354646,0.869951994743616,0.966462691497793,8.50265181947083e-05,0.0,0.0,0.0,0.0,0.0148279982331399,0.225585604368936,0.0,0.165049550850217,0.0,0.0,0.0321650350612837,0.0,0.0,0.0045326533054686,0.0051857853866336,0.0226994016653645,0.0892337822453102,0.0432234958570948,0.0395725734739322,0.0,0.0,0.0182032921586953,0.0,0.0101695349574173,0.0,0.0343045250585804,0.0784851858030403,0.0,0.0781457752978235,0.0429244619172122,0.0956063178416557
TCGA-DC-4749-01,COADREAD,ECSC,1.70954673701733,0.870111565015131,0.966137522934856,0.0,0.0,0.0,0.0,0.0,0.0,0.191860189889508,0.0,0.0,0.0,0.0,0.0245448703964262,0.0,0.0040639580506393,0.0187678470399458,0.0,0.0106375016262214,0.157545013909193,0.0412880018968793,0.0229697419064571,0.0,0.0,0.0288820466692576,0.0,0.0388300203054991,0.0,0.0534209662012061,0.111994204753058,0.0,0.139512239348194,0.0357264072171966,0.119956990790318
TCGA-DC-5337-01,COADREAD,ECSC,1.78644285350058,0.870011569007067,0.966216513851204,0.0,0.0,0.0,0.0084631115580235,0.0,0.0,0.22841893723791,0.0,0.0,0.0,0.0,0.0134925212710736,0.0,0.0,0.022656252468257,0.0,0.0462743407109057,0.13796891406595,0.0535263196621075,0.0124448659634738,0.0,0.0,0.0431561997582598,0.0,0.0271175744154266,0.0,0.0086606032861696,0.102878090636829,0.0,0.145454695646765,0.0365282241661037,0.112959349152745
TCGA-DC-5869-01,COADREAD,UCSC,1.55421697696092,0.870241481295649,0.966630860894666,0.0,0.0,0.0,0.0180624588383342,0.0,0.0353411096442686,0.168798167220219,0.0,0.0,0.0,0.0,0.034826290895132,0.0,0.0,0.01540119628015,0.0006540206190511,0.0099923146882024,0.126476006193591,0.0596252311963544,0.0213270781081052,0.0,0.0,0.0306145697836945,0.0,0.0296942423290066,0.0,0.0305962931259413,0.091682848660478,0.0,0.130336777707226,0.0266617542151528,0.169909640495092
TCGA-DC-6154-01,COADREAD,ECSC,1.53088407169579,0.868676324501775,0.96543061812808,0.0,0.0,0.0,0.0,0.0,0.0104883528933307,0.26841441008191,0.0,0.0,0.0,0.0,0.0235021383406925,0.0,0.0360968748260774,0.020247980279361,0.0,0.0122846736421464,0.136700358224276,0.0315771549436807,0.0,0.0,0.0030411449088373,0.0218158311255212,0.0051977877503975,0.0283636848407487,0.0,0.0442617061939122,0.124287742781659,0.0,0.0798031358485147,0.0582120027509738,0.0957050205679608
TCGA-DC-6155-01,COADREAD,MCSC,2.64806703308386,0.868029899795734,0.965251817752062,0.0,0.0,0.0,6.83765201705173e-05,0.0,0.0,0.0,0.0,0.0449638760531015,0.0272398648459891,0.0,0.0162563386992936,0.0,0.0,0.0757053836098122,0.0,0.132893243939774,0.11622279420619,0.022521097329177,0.0,0.0,0.000130127509464,0.0319109349186574,0.0,0.0440581340487496,0.0211250254895895,0.0773945882589828,0.129511493890353,0.0,0.0811877878561064,0.0674179249420643,0.111393007882525
TCGA-DC-6156-01,COADREAD,ECSC,1.34242679867438,0.865433255981606,0.963747037132468,0.008735624365836,0.0,0.0,0.0195952520771857,0.0,0.0813312384145351,0.153630968810296,0.0,0.0617727938731745,0.0,0.0,0.0604174391306928,0.0,0.0390249208040371,0.0165199767934826,0.0507264935868892,0.0,0.12927282946766,0.0306816741289089,0.0506930651757891,0.0,0.0126884804441666,0.0093844494224745,0.0,0.0643238415143521,0.0,0.0066274810207808,0.041462703101308,0.0,0.0545072282583396,0.0922289128485913,0.0163746267615006
TCGA-DC-6157-01,COADREAD,ECSC,1.5577048035676,0.867784267465198,0.965270891476118,0.0059507657528251,0.0,0.0,0.0,0.0,0.0,0.0787976661601273,0.0,0.234230564693341,0.0,0.0,0.0343593946278385,0.0,0.0198303319590165,0.009096056545999,0.0450645871533475,0.0,0.105983354026085,0.0564549142399638,0.024742087205595,0.0,0.0,0.0196362558910979,0.0055082849888064,0.0178753333460084,0.0,0.0384067081785352,0.0843158721669704,0.0,0.0763308085106286,0.0516374294921935,0.0917795850616207
TCGA-DC-6158-01,COADREAD,ECSC,1.37927334961759,0.867597767515913,0.964722362815511,0.0,0.0,0.0,0.0,0.0,0.0975309271515341,0.033204509555839,0.0,0.0,0.013132836850439,0.0,0.0321845043965796,0.0,0.0293233130772476,0.0263897056679006,0.0411769497833426,0.0,0.14214459325609,0.0778305816857378,0.068488815418558,0.0,0.0,0.0845620953833091,0.0,0.0640336007486443,0.0,0.042669641321555,0.0380399734328901,0.0,0.0597193990147714,0.0818147181560106,0.0677538350995516
TCGA-DC-6160-01,COADREAD,ECSC,1.64845508035343,0.870838736319151,0.96616864054005,0.0140690066857013,0.0,0.0,0.0178327692484521,0.0,0.0,0.372062569010742,0.0,0.042239575503612,0.0,0.0,0.0226993458723574,0.0,0.0003308563858952,0.0140574229684923,0.0132283577485419,0.0,0.103108954735792,0.0389732963299745,0.051181084355756,0.0,0.0,0.0314764932814605,0.0,0.0239312731327422,0.0,0.0236211087015386,0.0334385082125022,0.0,0.0730477269136187,0.0329485542028411,0.0917530967099802
TCGA-DC-6681-01,COADREAD,iPCSC,1.51274864909192,0.868190019811412,0.965440969748046,0.0,0.0,0.0,0.0103310708823082,0.0,0.0230719505121454,0.391664558338116,0.0,0.0,0.0,0.0,0.0573645303103691,0.0,0.0,0.0238720290511814,0.0,0.0,0.108748478482237,0.0416827957019566,0.0283051038627319,0.0,0.0120196122297227,0.0185139121520479,0.0,0.0115999923752536,0.0,0.0404456653726984,0.0464250203427292,0.0,0.0696198287788749,0.0509146650234801,0.0654207865841481
TCGA-DC-6682-01,COADREAD,iPCSC,1.62355201418121,0.873086682005691,0.967325852148661,0.0,0.0,0.0,0.0075126572987447,0.0,0.0,0.299424303793295,0.0,0.0069367730999118,0.0,0.0,0.0154305789312926,0.0,0.0095472086617252,0.0,0.0263452699232928,6.98288070657463e-05,0.0946654914250125,0.0635877487925503,0.0484496177750271,0.0,0.0,0.0461186526294328,0.0250686360172138,0.019113837432915,0.0,0.0356328289412262,0.0369850743712718,0.0,0.094261294618285,0.0236467773080286,0.147203420173709
TCGA-DC-6683-01,COADREAD,ECSC,1.57000743030452,0.868869454401594,0.965253885937996,0.0011184253511202,0.0,0.0,0.0059388795779073,0.0,0.0114034317843295,0.251267436471202,0.0,0.0,0.0,0.0,0.0349279774286039,0.0,0.0369746949305403,0.0068146057842779,0.0038485991569201,0.0,0.166198787610287,0.0593404150946847,0.0198811702865906,0.0,0.0086562104180216,0.0321678804207348,0.0,0.0278172499901619,0.0,0.0385257391994237,0.0900831439382249,0.0,0.0727580683445988,0.047288442017631,0.0849888421947396
TCGA-DT-5265-01,COADREAD,MCSC,1.36793821733903,0.865716356061104,0.963953783303862,0.0,0.0,0.0,0.0012974752934494,0.0,0.0057261642714675,0.242461933936352,0.0,0.0,0.0,0.0,0.0301355194027207,0.0,0.0,0.0492102395909577,0.0190601815383472,0.0,0.198243382469867,0.0422477062498494,0.0191614218655882,0.0,0.0225740657028407,0.0315045347413768,0.0,0.0569542144931789,0.0,0.0143578918556541,0.0674329182015325,0.0,0.0798000614493307,0.0759346228037858,0.0438976661337013
TCGA-DY-A0XA-01,COADREAD,iPCSC,1.59191064886639,0.867576012859094,0.965389174852824,0.0040676999469978,0.0,0.0,0.0,0.0,0.0,0.301487799583733,0.0,0.0,0.0,0.0,0.0132508530399014,0.0,0.0057044293932835,0.0,0.0,0.0094811505697863,0.130290798263325,0.0622660269027055,0.0272169219401931,0.0,0.0,0.0307845182552388,0.0362010931733459,0.0073913682856555,0.0,0.0335833061801834,0.119969679072394,0.0,0.0770162995889375,0.0346486739008033,0.106639381903516
TCGA-DY-A1DC-01,COADREAD,iPCSC,1.53189459761887,0.870596009294366,0.966050144618171,0.0,0.0,0.0,0.0,0.0,0.0204748814989752,0.255708146482967,0.0,0.0,0.0,0.0,0.0587962383941521,0.0,0.0,0.0353822574437237,0.0,0.0195428075538167,0.100760866401605,0.0434985265389344,0.0357914914246246,0.0,0.0,0.0540819787879065,0.0,0.0297933537971382,0.0040652238145501,0.0180830435118273,0.105068866863619,0.0,0.0974841499433917,0.0476617014856581,0.0738064660571105
TCGA-DY-A1DD-01,COADREAD,ECSC,1.60148142208824,0.867373652831477,0.965136061906078,0.0147452417759388,0.0,0.0,0.0,0.0,0.0083415924568128,0.0918543353212765,0.0,0.122193274265958,0.0,0.0,0.0359813576830797,0.0,0.0,0.0,0.0081652690997929,0.0086163894193225,0.124648809020186,0.039517904157015,0.0007907591349796,0.0,0.0,0.0324812351776864,0.0497500544013109,0.0340933801246392,0.0195204079499897,0.0143080558144671,0.126557239764451,0.0,0.110918762763715,0.044586476841797,0.112929454827582
TCGA-DY-A1DE-01,COADREAD,ECSC,1.4517311102715,0.8688992285379,0.965831838990713,0.0,0.0,0.0,0.0,0.0,0.0,0.230563671134941,0.0,0.0959584141070513,0.0,0.0,0.0468137791879613,0.0,0.0,0.0016587571235794,0.0165090339415577,0.0140225946380983,0.124450883898393,0.0400329268872092,0.0354252887875441,0.0,0.0,0.0131843120451562,0.0091736312838561,0.0323257996034002,0.0,0.0372704832648647,0.0697031014744542,0.0,0.0912857744321921,0.0468752643362512,0.0947462838534899
TCGA-DY-A1DF-01,COADREAD,ECSC,1.70083577092003,0.86569403374381,0.964173709934756,0.016565794475519,0.0,0.0,0.0052761691721671,0.0,0.0,0.0,0.0,0.240613255553985,0.0,0.0,0.0230184330442901,0.0,0.0008641464374277,0.0,0.0,0.0018577697466264,0.236450504772398,0.0465960501226176,0.0085038801462889,0.0,0.0,0.0081421332080698,0.00524975544702,0.0,0.0275234496689467,0.0114601245049763,0.176736848270619,0.0,0.0817067837503235,0.0213718659666034,0.0880630357121214
TCGA-DY-A1DG-01,COADREAD,ECSC,1.80099979175429,0.868820838100553,0.966128062565546,0.0,0.0,0.0,0.0,0.0,0.0,0.193900281128052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216640765468972,0.0,0.0064660963956337,0.195077452381289,0.0419427779913956,0.0275576648314861,0.0,0.0,0.0187927156667166,0.0165346491116061,0.0244904632464049,0.0,0.034835756959202,0.132188873632676,0.0,0.11737205997374,0.0464757982854887,0.122701333849412
TCGA-DY-A1H8-01,COADREAD,ECSC,1.93871526576236,0.870121332732431,0.966842068352006,0.0366403810428463,0.0,0.0,0.0,0.0,0.0,0.0551844128586656,0.0,0.106772520332175,0.0,0.0018566856064808,0.0,0.0,0.0,0.0374103535640974,0.0,0.0210872588007956,0.111604766847427,0.0351810015179664,0.0129783912204643,0.0,0.0,0.0225321863236277,0.0412153561686371,0.0232019931232306,0.0189734671965441,0.0299502166998838,0.130959323462456,0.0,0.102711329433791,0.0265079022392683,0.185232453561643
TCGA-EF-5830-01,COADREAD,iPCSC,1.77611535196827,0.869235147888155,0.966367933775885,0.0,0.0,0.0,0.028430962077813,0.0,0.0,0.127462889795346,0.0,0.0,0.0,0.0,0.0125399994529076,0.0,0.0,0.019365194680759,0.0,0.0318179894808315,0.141022687649948,0.0519223400770255,0.0283830814766448,0.0,0.0,0.0590661775758469,0.0106625145434734,0.0142922550508146,0.0,0.0506788020075923,0.132808797726322,0.0,0.121636532502769,0.0403591995653004,0.129550576336606
TCGA-EF-5831-01,COADREAD,iPCSC,1.59533157481991,0.868976978397463,0.965498545708181,0.0,0.0,0.0,0.0118441503280592,0.0,0.0027062615137691,0.314535214702364,0.0,0.0,0.0,0.0,0.0556626822727846,0.0,0.0,0.0117249035239284,0.0,0.0,0.111835451459164,0.0500152597328964,0.0378004571690408,0.0,0.0,0.0283602983614767,0.0,0.0513719232798535,0.0,0.0350331462361932,0.0862301052052212,0.0,0.0743708738916879,0.0418929743404787,0.086616297983083
TCGA-EI-6506-01,COADREAD,iPCSC,1.55100971347123,0.868596182349652,0.965150962397468,0.001711682932622,0.0,0.0,0.0,0.0,0.0,0.381034363009552,0.0,0.0,0.0,0.0,0.0476064037582031,0.0,0.0,0.0143834682954725,0.0,0.0,0.13267579960123,0.0528544654960701,0.0425813263099971,0.0,0.0,0.0,0.0,0.0406909713858483,0.0,0.029065162807675,0.0655292573858659,0.0,0.0690004856772694,0.0611283161758393,0.0617382971643553
TCGA-EI-6507-01,COADREAD,iPCSC,1.42333590890106,0.868463076347078,0.965502540791817,0.0,0.0,0.0,0.0110860064904466,0.0,0.0277608464803732,0.273824551167456,0.0,0.0,0.0,0.0,0.0599871207109211,0.0,0.0,0.0198537689011719,0.008979459196995,0.0,0.0798553414056602,0.0525875177238884,0.0534731146957271,0.0,0.0039963531341958,0.031286157747902,0.0129490643270858,0.0704748951125118,0.0,0.0,0.0317140526567657,0.0,0.095503996235689,0.0736988634145861,0.0929688905986243
TCGA-EI-6508-01,COADREAD,ECSC,1.64635689536034,0.869413839989555,0.965488635659096,0.0,0.0,0.0,0.0,0.0,0.0,0.384521153257372,0.0,0.0,0.0,0.0,0.0175642550688624,0.0,0.0,0.007373302916421,0.0,0.0,0.129531818171248,0.0421629296019855,0.0587337432164239,0.0,0.0,0.0332802356568047,0.0029377812610624,0.0265261658996572,0.0137558198476798,0.0311013596539477,0.0597556279152392,0.0,0.0826199113967154,0.0310767668657285,0.0790591292708517
TCGA-EI-6509-01,COADREAD,iPCSC,1.52523973218339,0.869710834738717,0.966368366277449,0.0,0.0,0.0,0.0077970950485638,0.0,0.0138771155677797,0.363281609830409,0.0,0.0,0.0,0.0,0.0025959097395034,0.0,0.0,0.0146464350885829,0.029099110234835,0.0,0.12429956749539,0.057905988520029,0.0279743267785449,0.0,0.0,0.0231259840150405,0.0089085131897606,0.0,0.0,0.0378312319664706,0.0900161369549491,0.0,0.0680141699328514,0.0310766494761541,0.0995501561611349
TCGA-EI-6510-01,COADREAD,ECSC,1.70071705868678,0.868775445008211,0.965427823036114,0.0,0.0,0.0,0.0,0.0,0.0,0.268493321634954,0.0,0.0216109879328807,0.0,0.0,0.0,0.0,0.0059846183359787,0.0125960148744512,0.0,0.0,0.177658657398327,0.0448636959836992,0.0312258938438934,0.0,0.0,0.0369438620450439,0.0319968450624464,0.0217987459348821,0.0,0.0248391645838468,0.0856119889329897,0.0,0.101103604269966,0.0372486190669462,0.0980239800996943
TCGA-EI-6511-01,COADREAD,ECSC,1.53314557370825,0.868399502895151,0.965083031356881,0.0161726247367243,0.0,0.0,0.0257065395317867,0.0,0.0091729229526412,0.140490216645079,0.0,0.238888113060409,0.0,0.0,0.0291063500833729,0.0,0.0,0.0131277499784079,0.0,0.0,0.0969258485001763,0.0401333950915143,0.0537880240575773,0.0,0.0147053711961004,0.0,0.0,0.0140401035051774,0.0,0.0393113747913021,0.0597377893916233,0.0,0.0666869293506599,0.0762003319738182,0.0658063151536298
TCGA-EI-6512-01,COADREAD,ECSC,1.62071957961481,0.870916780221764,0.966354417219835,0.0,0.0,0.0,0.0235794503413125,0.0,0.0,0.434450569535397,0.0,0.0,0.0,0.0,0.0185351567482683,0.0,0.0,0.0091513676560359,0.0,0.0,0.113089680952299,0.0385225406660727,0.0215448028228946,0.0,0.0089727018806385,0.011740202748971,0.0,0.0284912298884956,0.0,0.0394106183880389,0.0692419066284204,0.0,0.0701266315153266,0.0480611229727381,0.0650820172550905
TCGA-EI-6513-01,COADREAD,ECSC,1.60059074901291,0.870041763482832,0.966734966627648,0.0,0.0,0.0,0.0275912400145966,0.0,0.0,0.353598799931867,0.0,0.0,0.0,0.0,0.0218817104723736,0.0,0.0058884517002807,0.0240914321185243,0.0030239465534898,0.0,0.112298758564925,0.0307440204121957,0.0430506406831857,0.0,0.0,0.020268211960774,0.0,0.0357864508694593,0.0,0.0430904213189898,0.0754953905816489,0.0,0.0696899824904954,0.0424583805112154,0.0910421618159792
TCGA-EI-6514-01,COADREAD,ECSC,1.48804879446745,0.867753774595297,0.964670986417498,0.0,0.0,0.0,0.0,0.0,0.0395778987553119,0.125863765612831,0.0,0.0039051513487184,0.0,0.0,0.0668827999553091,0.0,0.030140651103653,0.0013900135360776,0.0220684259477887,0.0,0.192935339850963,0.0522955805704044,0.0118100452325001,0.0,0.0,0.0,0.0104833949992666,0.0250532884161228,0.0,0.0504112097516533,0.134782248987131,0.0,0.0962067628939229,0.037718303431442,0.0984751196069038
TCGA-EI-6881-01,COADREAD,ECSC,1.65254091499083,0.870850296889695,0.966346659011411,0.0039771528909047,0.0,0.0,0.0,0.0,0.0,0.246036321088953,0.0,0.082818837879725,0.0,0.0,0.0164377944178251,0.0,0.0,0.0144444570675688,0.0136213440689485,0.0,0.144003383747413,0.0549218405363888,0.029368711591301,0.0,0.0,0.0232373847636468,0.0,0.0457126999775554,0.0,0.0051911153405949,0.0914136414879536,0.0,0.105437220053659,0.0431083452836173,0.0802697498039447
TCGA-EI-6882-01,COADREAD,ECSC,1.64787431455074,0.867951808958077,0.964745765137181,0.0188008262951806,0.0,0.0,0.0209728299813653,0.0,0.0,0.334276837024656,0.0,0.0,0.0,0.0,0.0410299294205182,0.0,0.0155135666534279,0.0,0.0,0.0,0.127154844915182,0.0540103397802122,0.065094408632864,0.0,0.0,0.0220164842655103,0.0,0.0439204691309793,0.0,0.0265925699261357,0.0540640663181428,0.0,0.0693409935852039,0.0468313017581755,0.0603805323124464
TCGA-EI-6883-01,COADREAD,ECSC,1.5879696193184,0.867998604699149,0.965806819218008,0.0,0.0,0.0,0.0,0.0,0.0,0.251755343230461,0.0,0.0,0.0,0.0,0.0220060485972596,0.0,0.0,0.0308313774022474,0.0,0.0,0.146629111519765,0.0472565552161371,0.0126133754870101,0.0,0.0129819385922084,0.0245453845029124,0.0195883949752756,0.0084308512141637,0.0138912258857975,0.0482337392033527,0.125317438865447,0.0,0.10512222394437,0.0310830868339575,0.0997139045296345
TCGA-EI-6884-01,COADREAD,iPCSC,1.44575101450667,0.867629404319,0.964744170644255,0.0061495267001041,0.0,0.0,0.0008924317820289,0.0,0.0020035961147281,0.291046184831137,0.0,0.0957063723143521,0.0,0.0,0.0438461721346929,0.0,0.0,0.0323951026911025,0.0,0.0,0.126068051238691,0.0480086294751884,0.0469931156606445,0.0,0.0,0.0,0.0,0.0148425321360936,0.0,0.0302854990227817,0.0843873561742231,0.0,0.0769170280740666,0.0654607854180739,0.0349976162320915
TCGA-EI-6885-01,COADREAD,ECSC,1.56753030298471,0.867217875802155,0.965220707834754,0.0169158891034183,0.0,0.0,0.0,0.0,0.0159232891786017,0.295383937350511,0.0,0.0,0.0,0.0,0.089962875219995,0.0,0.0043436948083289,0.021699360612404,0.0042122002359824,0.0,0.109382379549242,0.0564045291960118,0.0236006224958007,0.0,0.0,0.0308473394107843,0.0088566974062342,0.0301368676391215,0.0,0.0640650313019227,0.0696586666521577,0.0,0.038203444617516,0.0736405992095828,0.0467625760123853
TCGA-EI-6917-01,COADREAD,iPCSC,1.4039782714252,0.871243611456915,0.966910414579422,0.0134982023609354,0.0,0.0,0.0121556187509561,0.0,0.0150057265263318,0.117554857378764,0.0,0.19967533958498,0.0,0.0,0.0061698006532196,0.0,0.0101285395016409,0.0573116376421881,0.0281588999262637,0.0,0.0911270511211827,0.0291362283199589,0.0493001281052619,0.0,0.0,0.0445015067429284,0.0,0.0468963015774251,0.0,0.0049093132489371,0.0198963963309796,0.0,0.111378772780197,0.0625691030281476,0.0806265764197023
TCGA-EI-7002-01,COADREAD,ECSC,1.48747118355664,0.868264726334279,0.965158317643091,0.0072321863353631,0.0,0.0,0.0,0.0,0.0,0.268251507632133,0.0,0.0,0.0,0.0,0.0379429242874349,0.0,0.0312286660036191,0.0368923140062659,0.0129490698860285,0.0,0.162539338218625,0.053450826572458,0.0251155215879986,0.0,0.0,0.0015897037748513,0.0279971494623343,0.0337819989805835,0.0,0.0172451417508281,0.106333978082794,0.0,0.0650789137992208,0.0356577773326833,0.0767129822867779
TCGA-EI-7004-01,COADREAD,iPCSC,1.38351610196601,0.865927757376509,0.963899350815248,0.0,0.0,0.0001376458456084,0.0,0.0,0.0543738054349591,0.398817644318737,0.0,0.0,0.0,0.0,0.0916182867313132,0.0,0.0182433405878165,0.0305991551115858,0.0554309733056948,0.0,0.0834033730443447,0.020688929170196,0.0573573700646736,0.0,0.0242443303540127,0.0016561933138266,0.0,0.0309924449170242,0.0,0.0118862105075551,0.0,0.0,0.0248609519986041,0.0774273387752208,0.0182620065188275
TCGA-F5-6464-01,COADREAD,ECSC,1.32768039972171,0.865671358406281,0.963040114140441,0.0,0.0,0.0,0.0134196190271553,0.0,0.0738474536013661,0.16789220496748,0.0,0.119943836837194,0.0,0.0,0.0687558537263746,0.0,0.0130637381861979,0.0397512520311616,0.0241603550219035,0.0,0.151302095873392,0.0193840817108092,0.0495189100265981,0.0,0.0190683557649956,0.0,0.0,0.0605669499477416,0.0,0.0034196938660224,0.0516073094628103,0.0,0.0502663815608184,0.0709782076401448,0.0030537007478335
TCGA-F5-6465-01,COADREAD,iPCSC,1.46920385939107,0.866422038752034,0.963932201147181,0.0006615807453904,0.0,0.0,0.0174170075524571,0.0,0.0399950595748583,0.399444603874349,0.0,0.0,0.0,0.0,0.0505877669467047,0.0,0.0050449640618044,0.0167075028311749,0.0067044498441408,0.0,0.120485324120605,0.0230712634551208,0.0420967098952986,0.0,0.0078136956247485,0.0150235379893037,0.0,0.0142299603632559,0.0,0.0364633400710312,0.0456883878421861,0.0,0.0665983387314493,0.0541822004530041,0.0377843060231173
TCGA-F5-6571-01,COADREAD,ECSC,1.38334009824119,0.86692788594302,0.964141525502945,0.0218491846851317,0.0,0.0,0.0100586835198879,0.0,0.021625026853685,0.0704829395909195,0.0,0.11588986876194,0.0,0.0,0.0631863194339111,0.0,0.0245135216524491,0.0225520453979848,0.0193752417189858,0.0,0.177987329439043,0.0335723867244688,0.0290629356466847,0.0,0.0101074663685164,0.0,0.004716141716188,0.0137506370686506,0.0,0.0500870231992672,0.100699222007867,0.0,0.0878727523849129,0.0785782309835736,0.0440330428459328
TCGA-F5-6702-01,COADREAD,iPCSC,1.37635285437453,0.866364831340317,0.964072984511983,0.0,0.0,0.0,0.0163879393691064,0.0,0.0902336162343152,0.255163486687706,0.0,0.0,0.0,0.0,0.108936194921072,0.0,0.0073810386036703,0.0161777172469004,0.0541111790363724,0.0,0.100027771145122,0.0189618831923577,0.0545871391394177,0.0,0.0235512760804609,0.0073815126260616,0.0,0.0502874369729909,0.0,0.0251383667384198,0.0298187936352416,0.0,0.0498186974397035,0.0622295448278669,0.0298064061032137
TCGA-F5-6810-01,COADREAD,ECSC,1.48884308261072,0.869410656807834,0.965833939468517,0.0038150912250823,0.0,0.0,0.0130463083122344,0.0,0.0386120439118927,0.340124307178676,0.0,0.0,0.0,0.0,0.061663332898372,0.0,0.0,0.0056026073561604,0.0064239784416344,0.0,0.101660830474853,0.0518588669156785,0.058240330117037,0.0,0.0,0.0228765321529273,0.0,0.022142652361507,0.0,0.0420582256266806,0.0487885800980778,0.0,0.0692215286184894,0.0424479686270637,0.0714168156836327
TCGA-F5-6811-01,COADREAD,ECSC,1.44076610380906,0.867080764311954,0.964528280858829,0.0,0.0,0.0,0.0333265896448854,0.0,0.0764365929769613,0.229936838473487,0.0,0.0170077891271327,0.0,0.0,0.0287291033875943,0.0,0.0107461447610973,0.009103501530553,0.0204365957391635,0.0,0.139651094801492,0.0244654649318955,0.0580980762293999,0.0,0.0175033881915882,0.0085385638138774,0.0,0.043323860714112,0.0,0.0444910252698973,0.055146515948806,0.0,0.0917828180385213,0.0359583471724008,0.0553176892471352
TCGA-F5-6812-01,COADREAD,iPCSC,1.27024074705709,0.867113565127436,0.964199467715269,0.0103578947018576,0.0,0.0,0.0080363397983555,0.0,0.0555425842284206,0.0,0.0,0.22203897277722,0.0,0.0,0.0582197029779669,0.0,0.005659298443756,0.0,0.0578506162364305,0.0,0.169121994763139,0.0422739074624863,0.0079456389159414,0.0,0.0151243637109863,0.0256658156699461,0.0154029926515059,0.0328310016372369,0.0,0.0224575643612386,0.0768206928275892,0.0,0.0832583755922737,0.0729017298311057,0.0184905134125444
