,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TOB2,200297.68061605145,0.3292032562400369,0.01580876127339825,20.824101936057094,2.6178749291748417e-96,1.1231919542248046e-95
TOE1,29102.119297615784,-0.14023149366058676,0.013617239794205803,-10.298085058343167,7.187786028894566e-25,1.355133353391256e-24
TOLLIP,200666.46947892077,0.20632107697836788,0.018847191512246057,10.947046239982743,6.86498320391878e-28,1.3577870773740437e-27
TOM1L1,92987.99239823114,-0.42313255992505794,0.03234149020524836,-13.083273443485055,4.103792660337787e-39,9.45321364967353e-39
TOM1L2,179822.62222573967,0.4481777993712672,0.02301924562939875,19.469699684636165,1.9843140632089524e-84,7.596149791716197e-84
TOM1,152830.9170214092,-0.07276537835819231,0.01953005682060625,-3.72581498490149,0.00019468516933994267,0.0002445157310098231
TOMM20L,188.3782075915679,-0.26525575427206294,0.042922567514344645,-6.179866900632516,6.415566714867857e-10,9.328650158195481e-10
TOMM20,587244.4504178369,0.04943602967002824,0.014396011204513852,3.434008835345143,0.0005947248104047577,0.0007339494810512604
TOMM22,148187.70819741872,-0.17772077862515018,0.01542581843656219,-11.520995100261091,1.0340977875243791e-30,2.1273525740116446e-30
TOMM34,112446.9545825713,-0.36975338806083546,0.016928848932007395,-21.841614249492316,9.339657822600714e-106,4.403506956711024e-105
TOMM40L,49398.91145306802,0.06142703010340914,0.018226886322911404,3.3701329461957887,0.0007513192606865511,0.0009232282197545316
TOMM40,137880.8376457486,-0.5277039501232362,0.018008079759639826,-29.30373238938779,9.295674527798726e-189,9.242997525100892e-188
TOMM5,110079.04170098118,-0.39040369957934057,0.016394204496432103,-23.813518958135766,2.4193370178475875e-125,1.384013087725402e-124
TOMM6,229170.3216395914,-0.3553074216054926,0.015998458305350363,-22.20885380478613,2.820408773177121e-109,1.38529440562855e-108
TOMM70A,211119.65041869567,-0.09300788752505572,0.01277435200663933,-7.280830172576728,3.3177212728701745e-13,5.161181503209993e-13
TOMM7,216111.20264871654,0.12855330916346394,0.019506709686478895,6.590209790868569,4.3920551493542395e-11,6.548669731884564e-11
TOP1MT,83948.11633441632,-0.7941719876636282,0.02297696008177381,-34.5638406837637,8.83144124262321e-262,1.4626131411908284e-260
TOP1P1,11458.151225877506,-0.348410032290722,0.014685001698827563,-23.72556976404972,1.964244749891661e-124,1.1139659414682328e-123
TOP1P2,594.2501107988322,-0.3221098440435988,0.03860480438763371,-8.343776096085605,7.195516909839e-17,1.1965486207750246e-16
TOP1,267059.2753099466,-0.1979086757246423,0.01430850732594986,-13.831538903133227,1.644640054657335e-43,3.9932009629602046e-43
TOP2A,245402.24290109973,-0.947414430472611,0.040176720550058956,-23.58117878964665,6.013093441732773e-123,3.3688550485281826e-122
TOP2B,332113.71651417523,0.2627976874960468,0.016993992349553993,15.464152395181229,6.056521410276325e-54,1.6654206536714983e-53
TOP3A,46852.901993725485,-0.01475824697768078,0.014016584359020682,-1.0529132204867575,0.2923807663561703,0.3124766667583875
TOP3B,37218.50465612164,-0.11804233341517491,0.01613136016348459,-7.317568526079959,2.525042042173643e-13,3.938593434470253e-13
TOPBP1,105249.2019754023,-0.23578918339167332,0.020034337275344843,-11.76925296559952,5.622013956878767e-32,1.1767839580245827e-31
TOPORS,58307.464730881,0.06155462554904056,0.014480202393361216,4.2509506343130745,2.128650864567583e-05,2.7547405707914918e-05
TOR1AIP1,172543.45495646296,0.37407490598611254,0.015474982840530503,24.17288017963894,4.2916964456620285e-129,2.5512029630550506e-128
TOR1AIP2,48333.43986446054,-0.17149764323255634,0.021791233273665698,-7.870029248863489,3.5455834839621467e-15,5.7211674514480365e-15
TOR1A,94017.96714150831,-0.03674097237140614,0.010187721315841867,-3.6063974693019984,0.0003104774542798792,0.00038726915702982364
TOR1B,66762.14636538096,-0.25965827487417065,0.013965601224654109,-18.59270293467811,3.681492578260508e-77,1.2982172546416212e-76
TOR2A,36382.09617300461,-0.37455121321044965,0.0165529192768146,-22.627501949766494,2.324005443048436e-113,1.1918066713985354e-112
TOR3A,118086.68623335221,-0.2650958815951767,0.01623905104660981,-16.32459192561749,6.598041707251245e-60,1.9421047130786964e-59
TOX2,15807.853376638779,0.5643769196381849,0.03588928332611877,15.725499852137034,1.0114942046592516e-55,2.8444256758268036e-55
TOX3,35898.43369690863,-0.5099729823544057,0.07456561859104101,-6.839251011265378,7.960829155323109e-12,1.2037346157599477e-11
TOX4,173094.19040129086,-0.012604169360664497,0.009713551191727914,-1.2975861363039134,0.1944295886465891,0.21101737481671506
TOX,23319.321018283965,1.310691382027305,0.04303513637548545,30.45630831958808,9.883246695403557e-204,1.1095620697090128e-202
TP53AIP1,4059.6091658470573,-1.218795168965112,0.0744696484418661,-16.366334398859838,3.32655700786453e-60,9.819976988843313e-60
