,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,gsea,Central Nervous System Neuron Differentiation (GO:0021953),0.7849677797075442,2.1948221249667976,0.0,0.0507921460235724,0.027,12/26,5.02%,NOVA2;MAP2;FAIM2;MAPT;CEND1;NTRK2;OPHN1;GRID2;KNDC1;ZC4H2;MDGA2;TOX
1,gsea,Anterograde Trans-Synaptic Signaling (GO:0098916),0.5912361042465459,2.1343496870997747,0.0,0.08167926184871777,0.075,104/198,26.40%,NLGN1;SLC1A3;DTNA;NRXN2;APBA2;NLGN3;NLGN2;GRIK4;KCNQ2;SLC12A4;NRXN1;SLC1A2;DLG4;PAFAH1B1;GRIA1;PCDHB10;NLGN4X;PCDHB9;GRIK2;MAPK1;SLC6A1;KCNN1;GRIA2;APBA1;PLP1;GRM3;GABRB1;CACNB4;DLGAP1;DLG2;KCND2;BSN;CNP;KCNMB4;KIF5A;GAD1;GABRD;GABBR2;SYN1;GABRB3;HRH3;SNCB;SCN2B;GLRB;SNAP25;PDE7B;HTR2A;GRIN1;CHRNB2;GABARAP;NLGN4Y;SYN2;HTR1A;CACNA1A;SLC12A5;AMPH;RIT2;CORT;HTR5A;GRIN2A;CPLX1;UNC13C;DOC2A;PCDHB16;CACNB2;CACNA1E;CHRNA4;PCDHB4;KCNK3;GRM2;KCNIP2;CHRM4;KCNA1;HRH2;SYT5;GPR176;RPS6KA2;SYT1;CACNB1;PCDHB5;PCDHB6;EXOC4;KCNQ3;GAD2;GRIK1;SNCA;PTCHD1;PMP22;PCDHB14;GRM7;PDYN;SLC1A1;CHRNB1;KCNC4;NPTX1;PCDHB3;HCRTR1;CACNA1B;CDK5;NPFF;GRIN2B;HTR6;CHRM5;SLC12A6
2,gsea,Synapse Organization (GO:0050808),0.6038867637722158,2.1170665070015273,0.0,0.07458666488146216,0.098,63/127,19.58%,NLGN1;CTNND2;GPM6A;LRRC4B;NRXN2;DNER;NRCAM;DNM3;NLGN3;RAB39B;MAPT;NLGN2;SLITRK2;NRXN1;CX3CR1;DSCAM;LRRC4C;SLITRK3;PCDHB10;NLGN4X;PCDHB9;CDH2;PTPRD;SLC6A1;SLC8A3;CACNB4;UNC13A;SLITRK1;ZC4H2;GRM5;SPOCK2;CX3CL1;SNCB;CNTN2;PPFIA4;KIRREL3;PPFIA2;SLC8A2;APP;SHANK3;PTPRS;UNC13C;PCDHB16;CACNB2;C1QC;LRFN5;LRP4;PCDHB4;C1QB;C1QA;LRRC4;PAK3;DCTN1;PIN1;LRRK2;GPHN;CACNB1;PCDHB5;PCDHB6;APBB2;ANK3;SNCA;PCDHB14
3,gsea,Metal Ion Transport (GO:0030001),0.5291549502216664,2.101873817550276,0.0,0.07241312710117416,0.122,90/166,30.16%,CACNG7;FYN;KCNJ10;TRPC1;ATP1A2;SCN4B;CALCRL;SCN1A;KCNA6;SLC23A2;KCNK4;KCNN1;SCN3B;NDFIP1;KCNA2;SCN3A;KCNC1;KCNMB4;AQP1;SLC4A4;KCNAB3;ATP2B2;SCN2A;PKD2;SLC17A7;SLC41A1;CHRNB2;CLU;CACNG8;KCNJ4;CACNG3;CAMK2A;NIPA1;CHRNA4;SLC17A3;KCNF1;KCNK3;PKD1;CCR1;KCNN2;TRPC3;LRP2;KCNS2;KCNIP2;KCNA1;CCL3;KCNV1;SCN8A;KCNH1;KCNH3;RAMP2;CCR5;FGF13;SLC11A1;TRPC4;SLC5A12;KCNH4;RYR3;KCNJ5;KCNA4;RAMP3;RAMP1;KCNMA1;CACNA2D1;KCNK9;KCNJ16;KCND3;KCNC4;SCN11A;KCNMB2;KCNA5;KCNAB1;SGK1;KCNA3;KCNK18;MMGT1;CATSPER3;SLC5A8;GRIN3A;SCNN1D;SCN7A;SLC17A4;KCNJ15;NIPAL3;KCNJ8;KCNG2;ITPR1;KCNJ2;NMUR1;RYR2
4,gsea,Chemical Synaptic Transmission (GO:0007268),0.5898353987250029,2.1009467306256333,0.0,0.05957781452494708,0.126,142/268,26.00%,NLGN1;SLC1A3;DTNA;NRXN2;GRIA3;APBA2;NLGN3;GRIA4;FCHSD2;NLGN2;KIF1B;GRIK4;GABBR1;KCNQ2;SLC12A4;NRXN1;SLC1A2;DLG4;PAFAH1B1;GRIK5;BRSK1;GRIA1;PCDHB10;RIC3;GRID2;NLGN4X;PCDHB9;GRIK3;GRIK2;MAPK1;SLC6A1;GABRG1;KCNN1;GRIA2;APBA1;PLP1;GRM3;GABRB1;CACNB4;ERC2;UNC13A;DLGAP1;DLG2;KCND2;GRID1;BSN;CNP;KCNMB4;KIF5A;GAD1;GABRD;GABBR2;SYN1;GABRB3;HRH3;SNCB;SCN2B;SLC32A1;GLRB;SNAP25;PDE7B;GABRG2;HTR2A;SLC17A7;GRIN1;CHRNB2;GABARAP;NLGN4Y;SYN2;STXBP1;HTR1A;CACNA1A;SLC12A5;AMPH;RIT2;CORT;HTR5A;GRIN2A;CPLX1;DLGAP2;GABRA4;UNC13C;DOC2A;PCDHB16;CACNB2;CACNA1E;CHRNA4;PCDHB4;GABRA3;SYN3;KCNK3;GRM2;SNPH;CDH8;KCNIP2;CHRM4;HAPLN4;KCNA1;HRH2;GABRA5;SYT5;GPR176;GABRA2;RPS6KA2;SLC6A9;GABRA1;SYT1;CACNB1;PTPRN2;STXBP3;PCDHB5;PCDHB6;GRIN2C;EXOC4;KCNQ3;SHISA6;GAD2;GRIK1;SNCA;PTCHD1;PMP22;PCDHB14;LIN7B;GRM7;SLC1A4;PDYN;SLC1A1;CHRNB1;RIMBP2;LIN7A;KCNC4;NPTX1;PCDHB3;APOE;HCRTR1;CACNA1B;CDK5;GRIN3A;NPFF;GRIN2B;HTR6;CHRM5
5,gsea,Response To Axon Injury (GO:0048678),0.7275736220371746,2.0869260783086676,0.0,0.0636045792547438,0.154,7/17,5.47%,P2RY12;MORN4;SARM1;DPYSL3;GAP43;TREM2;MAPK8IP3
6,gsea,Nervous System Development (GO:0007399),0.5113973443531589,2.0850719305336325,0.0,0.05687151485264863,0.16,198/402,27.65%,POU3F3;NLGN1;GPM6B;TMOD2;FEZ1;GPM6A;APC2;LSAMP;ZEB2;NRXN2;DNER;NRCAM;APC;APBA2;CRMP1;SH3GL2;FEZ2;FGF2;DNM3;NLGN3;NLGN2;DSCAML1;ARNT2;POU3F2;KCNQ2;NRXN1;CYP46A1;DPYSL4;ADAM22;CSPG5;SOX8;PAX6;CLN8;SEMA6A;DSCAM;DLG4;MEF2C;PTPRZ1;SCRG1;EPHB1;STMN3;APLP1;NRSN1;PCDHB10;SOX6;OPHN1;MARCKS;DPF1;DPYSL5;SEMA6B;PCDHB9;CDH2;UNC119B;APBA1;FBXL17;ACTL6B;SLITRK1;DCLK1;TAGLN3;ZC4H2;PTN;LDB2;DCX;MOG;MDGA2;HPCAL4;MERTK;EFNB3;CNTFR;NES;SH3GL3;MOBP;SPOCK2;GMFB;OLFM1;ALDH5A1;SEMA5A;GLRB;LGI1;MYT1L;SCN2A;NR2E1;NOG;FGF12;ITM2B;EDNRB;LY6H;PKD2;NRSN2;PRPS1;FUZ;ADORA1;ZBTB16;KIRREL3;MBD5;APP;RAPGEF5;NFASC;NDP;TYRO3;NRGN;UGT8;SHANK3;S100B;DOC2A;PCDHB16;ST8SIA4;SPTBN1;PCDHB4;FGF11;HES5;SOX3;SERF1A;SHC3;BTBD1;PKD1;HDAC4;GBX2;TPP1;ATXN10;CRIM1;VAX2;LPAR1;DCTN1;SPG7;DCHS1;ELP3;SERPINI1;SRRM4;SOX11;ATXN1;NR2C2;SCN8A;FAT4;SMPD1;ZIC1;GLIS2;GBA2;GSX1;FGF13;MSI1;CLN5;ROBO1;AXL;ROBO2;MDGA1;VEGFA;PCDHB5;BTBD3;PCDHB6;ZIC3;LIG4;MSI2;CXCR4;GRIK1;VLDLR;PMP22;PCDHB14;SPOCK1;GDF11;ZIC4;NAV1;FGF14;ROGDI;DPF2;ATN1;KALRN;PPT1;ARHGAP26;TRAK2;MTR;ZDHHC2;CHD7;EMX1;NEUROD2;NF1;NPTX1;PCDHB3;ASCL1;ZNF76;FABP7;CDK5;P2RX5;BDNF;DHX30;FKTN;ERBB4;JRKL;NAIP;PLXND1;NAV3;NAV2;DYRK1A;ADORA2A;SCIN;NHLH1;ENC1;PCDHB2
7,gsea,Calcium Ion Transport (GO:0006816),0.5259842857214962,2.075472796139729,0.0,0.05731275936443642,0.177,40/107,20.65%,CACNG7;FYN;TRPC1;NALCN;CALCRL;SLC8A3;SLC8A1;ATP2B2;PKD2;ORAI2;CHRNB2;SLC24A2;CLU;SLC8A2;TRPM3;CACNA1A;CACNG8;P2RX7;CACNG3;CAMK2A;CACNB2;CHRNA4;PKD1;CCR1;ITGAV;TRPC3;SLC24A4;CCL3;RAMP2;CACNA1G;CCR5;SLC24A3;CACNB1;TRPC4;RYR3;RAMP3;ANO6;RAMP1;STIM2;CACNA2D1
8,gsea,Regulation Of Neuron Projection Development (GO:0010975),0.5575950556761287,2.073433377155271,0.0,0.052164906726912194,0.18,84/158,25.71%,DENND5A;NOVA2;RUFY3;NLGN1;ATP1B2;CCDC88A;CRMP1;ZDHHC15;NTRK3;CTNNA2;NDRG4;MAGI2;KIF1A;RAPGEF2;STX1B;LRRC4C;FUT9;BRSK1;NTRK2;BRSK2;CDH2;DPYSL3;ABI3;KNDC1;PRKD1;KIDINS220;MT3;PTN;ITM2C;CDK5R1;TOX;RAPGEF1;SEZ6;ARSB;ZNF804A;CAMK1;CX3CL1;CAMK2G;CHN1;NTNG2;CSMD3;SNX3;PLXNB3;MAG;STMN2;ZNF365;PPFIA2;GPC2;CAMK2B;TNR;SCN1B;RIT2;SHANK3;PTPRS;SCARF1;LRRC7;KANK1;NCS1;TBR1;DDR1;LPAR1;PAK3;SERPINI1;IL1RAPL1;SCARB2;PAQR3;LRRK2;DCC;SRCIN1;RAP1A;SPOCK1;CAMK1D;MFSD2A;PTK2B;MYCBP2;DBN1;EFHC2;APOE;NOL3;CDK5;CDKL5;BDNF;EPHA4;TANC2
9,gsea,Axon Development (GO:0061564),0.6098965709000385,2.058830727384697,0.0,0.05655774097759953,0.208,42/91,16.86%,APBB1;GPM6B;NRCAM;ZDHHC17;OLIG2;CTNNA2;MAPT;OLIG1;DSCAML1;MAP1A;MAP1B;SLITRK2;BRSK1;SPTBN4;ATL1;SLITRK3;APLP1;BRSK2;AMIGO1;SLITRK5;PLP1;SLITRK1;GAP43;LLGL1;CDK5R1;MAPK8IP3;NMNAT2;RTN4;SEMA5A;NTNG2;RAB3A;TAOK2;SLITRK4;APP;S100B;SLC25A46;PAK3;DCC;CCK;DOCK7;NEUROD6;TRIM46
10,gsea,Modulation Of Chemical Synaptic Transmission (GO:0050804),0.6291596518842224,2.054673802629357,0.002070393374741201,0.0544112424232864,0.221,68/122,20.31%,NLGN1;GRIA3;NLGN3;GRIA4;NLGN2;GRIK4;ATP1A2;CX3CR1;DLG4;LRRC4C;MEF2C;GRIK5;GRIA1;OPHN1;GRID2;NLGN4X;NRG3;CDH2;GRIK3;GRIK2;SLC8A3;GRIA2;GRM3;UNC13A;DLGAP1;GRID1;CNTNAP4;TMEM108;GRM5;KCNMB4;SYN1;USP46;LGI1;NPTXR;RIMS3;CHRNB2;SNCAIP;NLGN4Y;SLC8A2;CACNA1A;BAIAP3;APP;MAPK8IP2;CPLX1;CAMK2A;DLGAP2;DLGAP3;SYN3;SLC4A8;DYSF;GRM2;RIMS1;LRRC4;CLSTN3;LRRK2;SLC6A9;CPLX2;SYT1;RIMS2;IQSEC2;BEGAIN;KCTD13;BCR;GRM1;PXK;GRIK1;DGKZ;GRM7
11,gsea,Cellular Response To Nerve Growth Factor Stimulus (GO:1990090),0.7176746972340697,2.045060450237093,0.0,0.05742715608971473,0.242,11/21,7.05%,SH3GL2;NTRK3;MAPT;MAGI2;RAPGEF2;NTRK2;KIDINS220;TMEM108;RAPGEF1;WASF1;STMN2
12,gsea,Cell Differentiation In Hindbrain (GO:0021533),0.8592436093235583,2.0436717683012686,0.0,0.05448804022487184,0.245,6/11,6.94%,FAIM2;CEND1;OPHN1;GRID2;KNDC1;NOG
13,gsea,Cellular Response To Organic Substance (GO:0071310),0.5033062165893026,2.0381078950078937,0.0,0.055989025829073044,0.264,46/80,37.60%,GDF1;CSF1R;GNRHR2;AKAP6;DPYSL3;NCOA1;PID1;STAT5B;TREM2;SLIT1;HCLS1;HDAC6;GPR22;ARL6IP5;CCL3;AVPR1B;INPP5K;QRFPR;RAMP2;CLEC3B;ROBO2;CCL2;RAMP3;CXCR4;RAMP1;EDN1;SLC1A1;HCRTR1;PARK7;CDK9;NR1H4;PLCG2;TRAF6;POU4F2;SOCS2;CCL5;TIPARP;SLIT2;RHOA;CCR7;MME;OXTR;NLRP12;NFAT5;TGFB1;AVPR2
14,gsea,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),0.47052319960621203,2.0342979015914078,0.0,0.055459532414927695,0.271,62/135,34.87%,GNAO1;ADCY2;P2RY12;GPR37L1;GABBR1;PDE2A;GNAZ;CALCRL;ADCYAP1R1;ADCY8;GNAI2;GNA12;GABBR2;VIPR2;PSAP;CNR1;OPRL1;GPR65;FPR1;GNAQ;CORT;ADCY5;GPR37;GPR4;PRKACB;ADRA1B;LPAR1;AKAP12;GNAI1;RAMP2;GNAL;RIMS2;RAMP3;MCHR1;GNA13;RGS1;RAMP1;GPR3;ADCY4;TBXA2R;PTH1R;CRHR1;CALCR;AKAP5;GRK5;ADCY7;ADORA2A;PTGER3;ADCY1;MARCO;ADM;HTR1E;DRD1;GRM8;CRHR2;DRD5;GNAS;CXCL9;FPR2;MC5R;PTGFR;GPR171
15,gsea,Learning (GO:0007612),0.6857445576236141,2.0251741443349522,0.0021645021645021645,0.06091625621070338,0.302,27/43,19.64%,SYT11;FYN;NLGN3;SYNJ1;MAP1A;NRXN1;DLG4;BRSK1;NTRK2;NLGN4X;SLC6A1;SLC8A3;CLDN5;PTN;CHRNB2;NLGN4Y;SLC8A2;MAPK8IP2;SHANK3;PPP3CB;SHANK1;ATXN1;FGF13;TLR2;NRXN3;INSR;ATXN1L
16,gsea,Brain Development (GO:0007420),0.5296512016288976,2.024439978300583,0.0,0.05765594954027137,0.302,67/154,23.73%,POU6F1;BBS2;NRCAM;CTNNA2;RTN1;CADM2;DSCAML1;NDRG4;SYNJ1;ARNT2;FBXW11;RAPGEF2;CX3CR1;FOXG1;PAFAH1B1;RTN3;CNTN1;SOX6;MAST1;AMIGO1;CDH2;SLC23A2;PTPN11;CA10;CDK5R1;NES;RTN4;GRIN1;MEIS2;GIT2;CDK5R2;NFIB;NFASC;GRIN2A;SHANK3;PTCH1;HES5;TBR1;VAX2;ATXN1;CTNS;EML1;ZIC1;NKX2-2;CLN5;ROBO2;MDGA1;SHROOM4;GRIN2C;SMARCA1;TGFBR2;CXCR4;ROGDI;EOMES;TMX2;PPT1;PAX2;EPHA7;MFSD2A;PHGDH;UFM1;HESX1;AFF2;EMX1;NDUFS4;BBS4;NF1
17,gsea,Negative Regulation Of Developmental Growth (GO:0048640),0.624679236121449,2.014378437067019,0.0,0.06291819890307392,0.337,17/31,23.00%,CDKL3;MAP2;MT3;RTN4;ULK2;MAG;PTPRS;PTCH1;CDKN1B;MSTN;DCC;WWC1;FGF13;TRIM46;WWC2;SEMA3G;KIAA0319
18,gsea,Sodium Ion Transmembrane Transport (GO:0035725),0.562701249103862,2.011264941951813,0.004424778761061947,0.062135484466959115,0.342,32/75,18.31%,ATP1B2;NALCN;SLC9A6;ATP1A2;SLC9A9;SCN4B;ATP1A3;SLC6A1;SLC8A3;SCN3B;SLC8A1;HCN2;SLC4A4;SCN2B;SCN2A;PKD2;SLC24A2;SLC6A13;SLC8A2;SCN1B;SLC4A8;SLC24A4;SLC6A3;HCN1;SLC6A9;SLC6A7;SLC24A3;SLC9A5;FXYD2;SLC6A11;SLC6A12;SLC6A8
19,gsea,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),0.6303096165383469,2.0047426894684186,0.0,0.06500021930313928,0.355,41/73,22.17%,APBB1;NRCAM;ZDHHC17;MAP6;MAP2;CTNNA2;DSCAML1;MAP1A;MAP1B;SLITRK2;MEF2C;BRSK1;SPTBN4;ATL1;SLITRK3;APLP1;OPHN1;BRSK2;SLITRK5;SLITRK1;LLGL1;NTNG2;RAB3A;TAOK2;SLITRK4;MEF2A;APP;MAPK8IP2;S100B;LRP4;PAK3;DCC;CCK;DOCK7;TRIM46;BTBD3;ANK3;RB1;PAX2;TMEM106B;MFSD2A
20,gsea,Central Nervous System Development (GO:0007417),0.4951846378953706,2.0040124433663657,0.0,0.0626240358952154,0.357,113/259,25.57%,POU3F3;POU6F1;DNER;NRCAM;SH3GL2;RTN1;CADM2;DSCAML1;NDRG4;SYNJ1;ARNT2;ADAM22;SOX8;PAX6;CX3CR1;FOXG1;RTN3;PTPRZ1;APLP1;CNTN1;SOX6;MARCKS;MAST1;AMIGO1;SEMA6B;CDH2;SLC23A2;SLC8A3;TPPP;DCLK1;PTPN11;TAGLN3;DCX;MOG;CA10;CDK5R1;HPCAL4;NES;SH3GL3;RTN4;ALDH5A1;PKD2;GRIN1;MEIS2;GIT2;CDK5R2;ZBTB16;NFIB;DLL1;APP;NFASC;GRIN2A;UGT8;S100B;SPTBN1;PTCH1;HES5;TBR1;SOX3;SHC3;PKD1;TPP1;VAX2;C1QA;ELP3;SERPINI1;SOX11;ATXN1;CTNS;EML1;ZIC1;GLIS2;NKX2-2;GBA2;ITGAM;GSX1;MSI1;CLN5;ROBO2;MDGA1;SHROOM4;ZIC3;GRIN2C;LIG4;SMARCA1;TGFBR2;MSI2;CXCR4;GRIK1;SPOCK1;ZIC4;ROGDI;ATN1;EOMES;TMX2;PPT1;EPHA7;MFSD2A;PHGDH;UFM1;HESX1;AFF2;CHD7;EMX1;NDUFS4;NF1;ATP6AP2;NPTX1;ZNF76;RAB3GAP1;CDK5;DHX30;GRIN2B
21,gsea,Regulation Of Dendrite Morphogenesis (GO:0048814),0.6883436020434425,2.001354977002144,0.0,0.06239821378817248,0.369,16/30,16.66%,CDKL3;RAP2A;RAPGEF2;DPYSL5;PTPRD;SARM1;KNDC1;TNIK;SEMA4D;CHRNB2;GORASP1;HECW1;HECW2;IL1RAPL1;YWHAH;CAPRIN2
22,gsea,Neuron Projection Morphogenesis (GO:0048812),0.5582907045422286,1.9993055159918494,0.0,0.06141612016246297,0.375,73/138,25.95%,APBB1;NLGN1;CTNND2;GPM6A;DOCK10;NRCAM;ZDHHC17;MAP6;MAP2;CTNNA2;DSCAML1;SLC9A6;MAP1A;MAP1B;SLITRK2;DLG4;BRSK1;EPHB1;SPTBN4;ATL1;SLITRK3;APLP1;BRSK2;CNTNAP1;SLITRK5;SLITRK1;EPB41L3;DCLK1;SLC39A12;FLRT1;LLGL1;SRGAP3;MAP4K4;TNIK;NTNG2;MYO16;RAB3A;ZNF365;TAOK2;SLITRK4;MEF2A;APP;NCKAP1L;MAPK8IP2;TAOK3;PACSIN1;SHANK3;S100B;LRP4;NRN1;LRP2;PAK3;SHANK1;LRRK2;DCC;CCK;DOCK7;TRIM46;BTBD3;NRN1L;ANK3;GAS7;ALS2;PAX2;TMEM106B;DIP2A;DTNBP1;SGK1;NOL3;CDK5;BDNF;EPHA4;PLXNB1
23,gsea,Second-Messenger-Mediated Signaling (GO:0019932),0.5052553034138799,1.989410011263186,0.0,0.06737967118892824,0.412,32/64,32.16%,SAMD14;P2RY12;CNKSR2;DDAH1;GPR62;RILPL1;RCAN2;EDNRB;KLRG1;PPP1R9B;FPR1;NCALD;FCGR3A;PPP1R9A;LAT2;PLCG1;RCAN1;CCL3;BTK;LRRK2;CCR5;CXCR4;EDN1;APOE;PPP2CA;NUDT4;NMUR1;RYR2;PDPK1;MCTP1;PLCG2;NEUROD1
24,gsea,Memory (GO:0007613),0.5865662156475129,1.9846723958850627,0.0,0.06979115415779515,0.434,32/57,25.24%,SYT11;MAPT;SHISA7;MAP1A;PJA2;PLCB1;SLC6A1;SLC8A3;ADCY8;PTN;TREM2;SCN2A;CHRNB2;SLC8A2;RASGRF1;CAMK4;SHANK3;CPEB3;NETO1;PPP3CB;SHANK1;ATXN1;PRNP;FGF13;CAMK2N1;VLDLR;INSR;ATXN1L;SGK1;APOE;NOL3;BDNF
25,gsea,Inorganic Cation Transmembrane Transport (GO:0098662),0.45337289843392886,1.978540088605195,0.0,0.07333710065149901,0.458,121/272,29.66%,SLC1A3;TRPC1;NALCN;SLC9A6;ATP1A2;SLC9A9;KCNQ2;SLC12A4;SCN4B;ATP1A3;KCNN3;KCNA6;ATP6V0E2;HVCN1;ATP6V0A1;SLC6A1;KCNK4;SLC8A3;KCNN1;SCN3B;SLC8A1;KCND2;KCNB1;KCNA2;HCN2;KCNC1;AQP1;SLC4A4;SCN2B;ATP6V1B2;SCN2A;PKD2;SLC41A1;SLC24A2;KCND1;CLU;SLC6A13;SLC8A2;TRPM3;CACNA1A;P2RX7;SCN1B;TMEM175;ATP6V1E1;SLC4A8;KCNF1;KCNK3;PKD1;LRRC55;KCNH8;ITGAV;KCNN2;TRPC3;SLC24A4;KCNS2;KCNA1;KCNV1;SLC6A3;KCNQ5;KCNK10;KCNH1;KCNH3;CACNA1G;HCN1;SLC6A9;SLC6A7;SLC24A3;CACNB1;SLC9A5;FXYD2;SLC11A1;TRPC4;SLC6A11;ATP6V1A;KCNH4;SLC6A12;RYR3;SLC6A8;KCNA4;KCNQ3;KCNH2;ATP6V0D1;KCNH7;ABCC9;ANO6;ATP6V1C1;ATP6V1D;KCNJ11;KCNK9;SLC6A18;KCNC4;KCNK13;KCNA5;KCNK12;KCNA3;ATP6AP2;KCNK18;ATP6V1H;RNASEK;ATP6V1F;SLC30A3;NNT;CACNA1C;PKD2L1;KCNG4;MCOLN1;SLC12A6;SCNN1D;SLC46A1;KCNH5;COX15;SLC39A13;ATP2B4;ABCC8;KCNJ8;KCNG2;SLC39A10;HCN3;KCNJ2;HCN4;ATP1B1
26,gsea,Regulation Of Potassium Ion Transport (GO:0043266),0.6326417891686889,1.9775551752042761,0.0042643923240938165,0.0717394574967574,0.463,16/29,23.52%,ANK2;DPP6;KCNIP4;KCNIP1;DPP10;KCNIP3;KCNAB3;FHL1;KCNN2;KCNIP2;ANK3;KCNH2;PTK2B;KCNAB2;KCNA5;KCNAB1
27,gsea,Cellular Response To Calcium Ion (GO:0071277),0.5270966852618683,1.9727382399704647,0.002320185614849188,0.07417810514832532,0.482,31/67,19.76%,SYT11;NLGN1;ADD1;CPNE5;MEF2C;RASA4;CPNE2;ADCY8;SYT6;CLIC4;PKD2;CLU;MEF2A;CAMK2D;CACNA1A;ITPKB;CPNE6;CPNE9;PRKAA2;SYT9;SYT3;SMPD1;SYT5;SYT4;KCNH1;SYT1;RASGRP2;ALOX5AP;RYR3;SYT17;SYT15
28,gsea,Monoatomic Cation Transmembrane Transport (GO:0098655),0.4588332304541851,1.9707325628281012,0.0,0.07337169276471316,0.489,133/269,31.96%,SLC1A3;TRPC1;NALCN;SLC9A6;ATP1A2;SLC9A9;KCNQ2;SLC12A4;SCN4B;ATP1A3;KCNN3;KCNA6;ATP6V0E2;HVCN1;ATP6V0A1;SLC6A1;KCNK4;SLC8A3;KCNN1;SCN3B;SLC8A1;KCND2;KCNB1;KCNA2;HCN2;KCNC1;SLC4A4;SCN2B;ATP6V1B2;SCN2A;PKD2;GRIN1;SLC41A1;SLC24A2;KCND1;CLU;SLC6A13;SLC8A2;TRPM3;CACNA1A;P2RX7;SCN1B;GRIN2A;TMEM175;ATP6V1E1;SLC4A8;KCNF1;KCNK3;PKD1;LRRC55;KCNH8;ITGAV;KCNN2;TRPC3;SLC24A4;KCNS2;KCNA1;KCNV1;SLC6A3;CNGA3;KCNQ5;KCNK10;KCNH1;KCNH3;CACNA1G;HCN1;SLC6A9;SLC6A7;SLC24A3;CACNB1;SLC9A5;FXYD2;SLC11A1;TRPC4;SLC6A11;GRIN2C;ATP6V1A;SLC29A4;KCNH4;SLC6A12;RYR3;SLC6A8;KCNA4;KCNQ3;KCNH2;ATP6V0D1;KCNH7;ABCC9;ANO6;ATP6V1C1;ATP6V1D;KCNJ11;KCNK9;SLC6A18;KCNC4;KCNK13;KCNA5;KCNK12;KCNA3;ATP6AP2;KCNK18;ATP6V1H;RNASEK;ATP6V1F;SLC30A3;NNT;GRIN2B;CACNA1C;PKD2L1;KCNG4;MCOLN1;SLC12A6;SCNN1D;SLC46A1;KCNH5;COX15;SLC39A13;ATP2B4;ABCC8;KCNJ8;KCNG2;SLC39A10;HCN3;KCNJ2;HCN4;ATP1B1;KCNC3;CNGA4;SLC6A19;SLC12A1;SLC6A17;SLC6A16;TRPV2
29,gsea,Regulation Of Metal Ion Transport (GO:0010959),0.5942027016733338,1.9701878516902824,0.0,0.07142931526378064,0.492,17/34,23.29%,NKAIN4;SPTBN4;SRI;NKAIN3;CAMK2G;PER1;CAMK2B;P2RX7;CD4;NKAIN2;YWHAH;IL16;ANK3;BCL2;CACNA2D1;KCNA5;B2M
30,gsea,Cognition (GO:0050890),0.5510577276458624,1.9621064585740502,0.002188183807439825,0.07634320814702598,0.522,21/42,23.73%,FAM107A;SOBP;JAKMIP1;GRM5;HRH3;MGAT3;CHRNB2;SLC8A2;GPR155;CHRNA4;HLA-DRA;CTNS;SHROOM4;PTCHD1;SLC1A4;MFSD2A;SETD5;C5AR1;CHD7;BBS4;NF1
31,gsea,Cellular Response To Metal Ion (GO:0071248),0.466153758323352,1.9550799573857975,0.0,0.08120737535694472,0.55,65/129,33.63%,SYT11;NLGN1;ADD1;CPNE5;DLG4;MEF2C;RASA4;HVCN1;CPNE2;MAPK1;DLG2;ADCY8;SYT6;CLIC4;MT3;AQP1;PKD2;SLC41A1;CLU;MEF2A;CAMK2D;CACNA1A;BNIP3;ITPKB;CPNE6;ZNF658;CDKN1B;CPNE9;PRKAA2;KCNA1;SYT9;SYT3;SMPD1;SYT5;LRRK2;SYT4;KCNH1;PRNP;SYT1;MAPK9;RASGRP2;ALOX5AP;RYR3;ANK3;SYT17;SNCA;SYT15;NCF1;B2M;NEUROD2;CDKN2AIP;CPNE8;MCOLN1;ADCY7;BMP6;GLRA1;ADCY1;EGFR;PLCG2;SYT2;AQP2;CAPN3;LGMN;NEK7;MT1X
32,gsea,Regulation Of Synapse Assembly (GO:0051963),0.6243643650203317,1.9550771704159295,0.006097560975609756,0.07874654580067365,0.55,26/49,19.09%,NLGN1;LRRC4B;LHFPL4;NLGN3;NLGN2;RAP2A;SLITRK2;NRXN1;LRRTM3;MEF2C;EPHB1;SLITRK3;GRID2;PTPRD;SLITRK5;SLITRK1;SLIT1;CHRNB2;SLITRK4;LRFN5;IL1RAPL1;CLSTN3;ROBO2;MDGA1;TLR2;SNCA
33,gsea,Positive Regulation Of Cell Junction Assembly (GO:1901890),0.5420830992812328,1.9545441708500908,0.0,0.07703610064624494,0.551,25/59,17.74%,NLGN1;LRRC4B;NLGN3;NLGN2;SLITRK2;NRXN1;EPHB1;SLITRK3;GRID2;PTPRD;SLITRK5;SLITRK1;CLDN5;MAP4K4;FERMT2;TSC1;SLITRK4;TEK;KDR;PPM1F;THY1;IL1RAPL1;CLSTN3;NPHP1;VEGFA
34,gsea,Negative Regulation Of Systemic Arterial Blood Pressure (GO:0003085),0.8138148281302164,1.9540423423940771,0.0,0.07534495174616414,0.552,5/8,15.16%,GPR37L1;PRCP;NPPA;SOD2;BMPR2
