,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166266,2040.7283,-0.1012673690559249,0.0325806893300929,-3.1082021632485866,0.0018822926197728993,0.002920967044673489
ENSG00000166272,1499.1776,-0.8248652649894352,0.048670277240979234,-16.948028894623143,1.9901493512414035e-64,3.7137054872074787e-63
ENSG00000166278,854.5205,-1.0277024625349664,0.08463999091084679,-12.14204363062218,6.322687570846753e-34,4.8338096425490814e-33
ENSG00000166289,877.3124,-0.4020204151437476,0.08030241864749132,-5.006330094595561,5.54775863348175e-07,1.176113049533027e-06
ENSG00000166292,364.01532,-0.4423515325527157,0.09741116988841798,-4.541076070222934,5.596783146847307e-06,1.0977318614805295e-05
ENSG00000166295,2480.52,0.0235550343072326,0.059693637496492064,0.3945987427657902,0.6931390415236245,0.7259840634248139
ENSG00000166311,1090.127,-1.326500829732074,0.07504117400384074,-17.67697330620362,6.309362428910988e-70,1.3643711533998854e-68
ENSG00000166317,1084.239,-0.7006393487935763,0.09613628144548486,-7.287980544482382,3.146353936193283e-13,9.813413214161815e-13
ENSG00000166321,443.82886,0.008884244817659438,0.08914112658378638,0.0996649375898214,0.9206103376520427,0.9323621476939278
ENSG00000166326,2557.4885,-0.4273412599064074,0.03895914231153128,-10.9689596472436,5.388885803086087e-28,3.2854377567924334e-27
ENSG00000166333,6175.5083,-0.781681315473938,0.0663421254145632,-11.782578724894844,4.8001688059586187e-32,3.4027232127446305e-31
ENSG00000166337,8917.464,-0.3159413640225765,0.0578249914814762,-5.463751155480687,4.661769172239706e-08,1.0735869796891902e-07
ENSG00000166340,4700.6104,-0.4061874020606497,0.06130189748529431,-6.626016791047778,3.448659602945171e-11,9.599196571394785e-11
ENSG00000166341,756.05884,-0.27810089307473645,0.07576355868418035,-3.670641900996194,0.00024194210646038896,0.00041159705132000275
ENSG00000166343,1337.5127,-0.13241724902177335,0.09515406631822945,-1.3916089363845199,0.16404085128722268,0.1964030979833028
ENSG00000166347,4182.2954,0.3236515733724212,0.0430267371851394,7.522103569689318,5.3901856954541666e-14,1.7576054608476023e-13
ENSG00000166348,1331.1302,-0.132166948925755,0.066026345754171,-2.0017304822205126,0.045313726160735146,0.05925108485108132
ENSG00000166349,400.52634,-0.29925592582868243,0.10521944200216059,-2.844112458062052,0.0044535326146035985,0.00661705577613185
ENSG00000166377,4127.8184,-0.25331430156227225,0.09919560674009487,-2.55368468309275,0.01065897346920672,0.015117142436497751
ENSG00000166387,797.6334,-0.05929730993435378,0.07558286633223078,-0.7845337549611776,0.4327269835023908,0.4773984033850854
ENSG00000166391,78.45156,0.28094072342497,0.10009044116333672,2.806868669571606,0.005002563221835105,0.007382485169333582
ENSG00000166394,1834.2195,0.45556500407797784,0.06856810874858675,6.643977971572206,3.0532822744178244e-11,8.52442825623993e-11
ENSG00000166396,454.14905,-2.4594052646853473,0.12238914060820229,-20.094963102637575,8.167521503499528e-90,2.5283438659411974e-88
ENSG00000166398,1961.5814,0.09066956091416581,0.060521094213585286,1.498148077002432,0.13409478240230618,0.16286045145778874
ENSG00000166401,703.22437,-1.1581334476373115,0.08681159769951165,-13.340768725925964,1.3406984278417562e-40,1.2952876746406644e-39
