,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
METTL5,57554.27594834687,0.10225792801775552,0.014187341032525613,7.2076880215482975,5.690983022283493e-13,1.3558302405775013e-12
METTL6,25093.27141906288,0.007178537749691104,0.01357665761509712,0.5287411639304092,0.5969850174447111,0.6362484191261562
METTL7A,348598.62902042427,-0.3944838957447765,0.04166537325374423,-9.46790739980534,2.8550577874589485e-21,9.532314820891073e-21
METTL7B,69749.85014180659,0.25230377127732834,0.06175609313376733,4.085487900454187,4.398429273472492e-05,7.033961735128909e-05
METTL8,40251.60897534174,-0.11326173425861766,0.018865124490641132,-6.003762886102664,1.9279620049771084e-09,3.913024599850328e-09
METTL9,250416.90289661082,-0.32368765589519527,0.018824572300861264,-17.194954059082974,2.896873952625354e-66,3.6061208292222526e-65
MET,328391.89996288996,-0.3614863497578413,0.048669902459682446,-7.42730787384035,1.1083019207348112e-13,2.723321138804251e-13
MEX3A,52413.50331112633,0.04775200134554816,0.04280829580940337,1.1154847545941982,0.26464274791330433,0.3016337485736396
MEX3B,10936.034431484195,-0.36565029378094865,0.03376761511590313,-10.828431102578598,2.524434539918173e-27,1.0511419024336042e-26
MEX3C,93292.68376707734,-0.20250778579319878,0.01702152625669131,-11.89715791282766,1.2244655978522445e-32,6.051857288267783e-32
MEX3D,52950.64151913296,-0.02969263355298469,0.02279071028244873,-1.3028393229082982,0.19262962272010364,0.22409778286494822
MFAP1,81195.24629844457,-0.05735521610796557,0.01174952478329347,-4.881492414869269,1.0528597375470584e-06,1.856598010595675e-06
MFAP2,79407.43442973496,-0.11140620019704273,0.051382553029698484,-2.168171755355389,0.030145620954305702,0.038598000961435834
MFAP3L,40664.81234345871,-0.6416151008796995,0.04556711397144477,-14.080661357701434,4.994022477142963e-45,3.5752141919553547e-44
MFAP3,87036.82672287007,-0.05909452680735014,0.0157364199012635,-3.755271350035935,0.00017315377702015953,0.0002665405251619503
MFAP4,148696.21405523655,0.01838490364701267,0.049411389136745046,0.37207825904535513,0.7098345828968984,0.7418363679435468
